,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,3.7413782999999996,3.727625,3.6932266000000005,3.5638254000000003,3.4386797,3.3190297999999996,3.2059092999999996,3.1001,3.0021229,2.9921062000000003,3.1706982000000004,3.3607669999999996,3.5602,3.7661376000000004,3.9751102999999994,4.1832767,5.0,2.0,7.0,3.0,4.0,4.0,3.0,2.0,3.5233924,3.7403576000000003,3.679702,3.6157087999999997,3.473126,3.3656947999999995,3.4673762000000004,3.5917928,3.7406415999999996,3.9304636,4.1219606,4.3105316,4.491943,4.662726,4.820416000000001,4.9636207
1,4.5853515,4.601829,4.6122336,4.5759544000000005,4.5350103,4.488868,4.4369745,4.378774,4.3137302,4.3812275000000005,4.466639,4.551288,4.634881,4.717141000000001,4.7978125,4.876665,4.9500957,4.796019,4.6246480000000005,4.439673,4.2427845,4.103555,4.335852,4.5533410000000005,3.0,3.0,5.0,5.0,5.0,3.0,6.0,6.0,4.6893244,4.7521977,4.8134093,4.8725853,4.9293804,4.9834867,5.0346355,5.082606299999999
2,4.3258758,4.315366,4.2977214,4.221317,4.1409519999999995,4.056426,3.9675800000000003,3.8743114000000003,3.776588,3.8033361000000006,3.9382489,4.0741724999999995,4.209994,4.3445797,4.4768276,4.6057014,4.7266765,4.5338216,4.316552,4.0835147,3.8400576,3.6723193999999997,3.8635201,4.040935,5.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,4.261618,4.381876999999999,4.500376,4.6157103,4.726592,4.831906,4.930752,5.022468
3,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.4259048,4.4873705,4.5546690000000005,4.621573000000001,4.687888,4.753425599999999,4.818008,4.881469999999999,4.9404054,4.7897300000000005,4.62394,4.4462733,4.2580833,4.1271677,4.3518767,4.564521,4.744458,4.905551,4.976293599999999,5.0388374,4.9592843,4.867154,4.760622,4.640094,4.526514,4.56709,4.6074343,4.6473885,4.686791,4.725486,4.763321400000001,4.8001533
4,4.572826999999999,4.588975,4.599203599999999,4.5626636,4.521446,4.4750237,4.422856299999999,4.3644037,4.2991467000000005,4.3668084,4.4542823,4.5409565,4.626524,4.710694,4.793198599999999,4.873794599999999,4.948859,4.794183,4.621951,4.435928,4.237855000000001,4.0976214,4.3302059999999996,4.547753,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.698487999999999,4.763571,4.826817500000001,4.8878307,4.946243,5.0017309999999995,5.054022,5.102889
5,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.054375,5.188946,5.2932367,5.391447,5.483110400000001,5.567957,5.645893,5.716982,5.777806,5.6915793,5.5967607,5.4934297,5.3809915,5.3088665,5.4711065,5.6246805,5.693011299999999,5.726858,5.643443,5.539285700000001,5.3087807,5.0230809999999995,4.618519,4.174053,3.7617512000000004,3.6857004,3.610437,3.5361726000000004,3.4631062000000004,3.3914187000000005,3.3212757000000006,3.2528229
6,5.5248422999999995,5.508868,5.4876822999999995,5.4416933,5.386595,5.3209029999999995,5.243019,5.1512823,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.7461905,5.656489,5.557802,5.45026,5.333308000000001,5.257805,5.42342,5.580286,5.6524606,5.690585,5.610721599999999,5.5110874,5.284598,5.005028,4.6095467,4.1755886,3.7723307999999998,3.6976572999999995,3.6237122999999998,3.5507016000000005,3.478817,3.4082364999999997,3.3391209,3.271614
7,4.6750674000000005,4.6910815,4.70012,4.6631384,4.621485,4.5745716,4.5217730000000005,4.462435,4.395898000000001,4.4588985,4.531022,4.6026625999999995,4.673600700000001,4.7436275000000006,4.812546299999999,4.8801765,4.943058000000001,4.791444,4.6241403,4.4445057,4.25398,4.1208224,4.3474627,4.5612965,6.0,7.0,7.0,7.0,5.0,4.0,6.0,7.0,4.571674,4.6187190000000005,4.665243,4.7110343,4.7558812999999995,4.7995844000000005,4.841953,4.8828106
8,1.0,1.0,1.0,7.0,6.0,6.0,1.0,1.0,4.384732,4.448320400000001,4.5222425,4.5956470000000005,4.668305,4.739999,4.810525,4.879696,4.9440317,4.792075,4.6242123,4.4438486,4.252455,4.118466000000001,4.345843299999999,4.560139700000001,4.741169999999999,4.9025764,4.977665,5.04507,4.9707235999999995,4.885273000000001,4.7922683,4.686586,4.5881834,4.637544,4.686259,4.734093700000001,4.7808209999999995,4.8262220000000005,4.870094,4.9122505
9,4.52409,4.532864,4.535886,4.489766,4.43882,4.3825693,4.3205366,4.252254,4.1772895,4.2348723,4.334164,4.4327445,4.530162000000001,4.6259879999999995,4.719824299999999,4.811311,4.896672,4.7337418,4.5516014,4.3548837,4.1459646,3.9985952000000005,4.220661,4.4278260000000005,6.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,4.591130000000001,4.6692976999999996,4.7455397,4.8192863,4.8900175,4.957274,5.020668,5.079889
10,3.782581,3.7677305,3.7333157,3.6066718,3.4835648999999997,3.3651227999999995,3.2523086,3.1458764,3.0463560000000003,3.0373318,3.2145943999999997,3.4025087,3.598958,3.8011459999999997,4.0057483,4.209132,1.0,1.0,1.0,1.0,7.0,1.0,5.0,1.0,3.5613057999999995,3.7741705999999997,3.720101,3.6635957,3.5203686000000003,3.4107788,3.5075552000000005,3.6252222,3.7662842000000003,3.9526591,4.1403823,4.3251029999999995,4.502819000000001,4.6702404,4.8250036,4.9657483000000004
11,4.9171104,4.9274726,4.930886,4.896217,4.8563023,4.810386,4.7576313,4.6971292,1.0,5.0,7.0,5.0,5.0,4.0,1.0,2.0,4.9208508,4.777171,4.6220846,4.4580135,4.285821,4.1704226,4.383973999999999,4.590612999999999,4.766602,4.9268637,4.9739165000000005,5.0097094,4.9010973,4.771408,4.590644999999999,4.389777,4.195674400000001,4.1847715,4.174132,4.1637955,4.1538033,4.1441946000000005,4.1350050000000005,4.1262712
12,4.553845,4.5669737,4.5742764000000005,4.5338683,4.4887004,4.4382644,4.3820440000000005,4.319527,6.0,4.0,2.0,6.0,6.0,4.0,4.0,4.0,4.9278483,4.7699,4.593732,4.4034405,4.2010055,4.0578637,4.2861657,4.499477,4.681352599999999,4.8426023,4.9248724,5.0019290000000005,4.9312544,4.853011,4.790201000000001,4.7182015999999996,4.655032,4.7253666,4.7938237,4.8599396,4.9232903,4.983502400000001,5.0402565,5.093294599999999
13,3.0,5.0,5.0,7.0,4.0,7.0,5.0,4.0,4.2413015,4.304161,4.3972815999999995,4.489624,4.5808144,4.6705027,4.758363,4.844101,4.9240236,4.765473,4.58858,4.397505799999999,4.194276,4.05061,4.278139599999999,4.4906874000000006,4.6723204,4.8334436,4.9155025000000006,4.992603,4.9209633,4.841916,4.7800183,4.7091017,4.6471540000000005,4.7184477,4.787856,4.8549050000000005,4.9191585,4.9802322,5.0378,5.091598
14,3.7413782999999996,3.727625,3.6932266000000005,3.5638254000000003,3.4386797,3.3190297999999996,3.2059092999999996,3.1001,3.0021229,2.9921062000000003,3.1706982000000004,3.3607669999999996,3.5602,3.7661376000000004,3.9751102999999994,4.1832767,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.5233924,3.7403576000000003,3.679702,3.6157087999999997,3.473126,3.3656947999999995,3.4673762000000004,3.5917928,3.7406415999999996,3.9304636,4.1219606,4.3105316,4.491943,4.662726,4.820416000000001,4.9636207
15,4.702013,4.717665,4.726172,4.6891017,4.6473417,4.6002865,4.547289,4.4876666,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.940867,4.790028599999999,4.6239753,4.445968,4.2573742999999995,4.126071,4.3511076,4.563952,4.744021400000001,4.905151,4.9764485,5.0396147000000004,4.9607315000000005,4.86946,4.764661299999999,4.6460333,4.534393,4.576112,4.6175537,4.6585507,4.698933599999999,4.7385387,4.7772093,4.8147917
16,5.0,1.0,6.0,1.0,5.0,1.0,1.0,6.0,3.6896150000000003,3.6790633,3.8218769999999997,3.9689428999999996,4.120125,4.275228,4.43396,4.595861,4.7550206,4.567080000000001,4.369244999999999,4.168897,3.9691212,3.8044047,3.8145937999999995,3.8624864000000003,3.9508975,4.064031,3.9992335,3.9427742999999995,3.998849,4.0588074,4.2254195,4.3734064,4.5042504999999995,4.61247,4.706165299999999,4.7871137,4.85715,4.9180209999999995,4.971307,5.018375
17,3.7413782999999996,3.727625,3.6932266000000005,3.5638254000000003,3.4386797,3.3190297999999996,3.2059092999999996,3.1001,3.0021229,2.9921062000000003,3.1706982000000004,3.3607669999999996,3.5602,3.7661376000000004,3.9751102999999994,4.1832767,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.5233924,3.7403576000000003,3.679702,3.6157087999999997,3.473126,3.3656947999999995,3.4673762000000004,3.5917928,3.7406415999999996,3.9304636,4.1219606,4.3105316,4.491943,4.662726,4.820416000000001,4.9636207
18,4.859255999999999,4.8713274,4.87614,4.840162,4.799173000000001,4.7524633000000005,4.699251,4.638688,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.926829,4.781005400000001,4.622738,4.454685700000001,4.277839,4.157901,4.3743315,4.582342,4.7592273,4.919611499999999,4.9738809999999996,5.017861,4.9181943,4.800102,4.6419554000000005,4.4652959999999995,4.295058,4.3001337,4.3055286,4.3112525999999995,4.3173146,4.323721,4.330478,4.3375900000000005
19,3.7413782999999996,3.727625,3.6932266000000005,3.5638254000000003,3.4386797,3.3190297999999996,3.2059092999999996,3.1001,6.0,5.0,6.0,6.0,6.0,6.0,7.0,5.0,4.382976,4.114841,3.8175719,3.5138597000000003,3.217468,3.0303836,3.1802897,3.3227553,3.5233924,3.7403576000000003,3.679702,3.6157087999999997,3.473126,3.3656947999999995,3.4673762000000004,3.5917928,3.7406415999999996,3.9304636,4.1219606,4.3105316,4.491943,4.662726,4.820416000000001,4.9636207
20,5.0162334,5.023613,5.024967,4.99414,4.957471,4.914108799999999,4.86311,4.803446,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.90895,4.769525,4.6205263,4.4639387,4.3004193,4.193521499999999,4.4024779999999994,4.6073318,4.7821655,4.9424295,4.975405,4.995145,4.8689290000000005,4.716386,4.491771,4.2449136,4.006856,3.9653343999999997,3.9239082,3.8826672999999996,3.8416962999999997,3.8010775999999997,3.7608900000000003,3.7212089999999995
21,5.0114903,5.0190067,5.020443,4.989378,4.952505,4.9089794,4.8578634,4.798133999999999,4.728701,4.7782855,4.7979503,4.8175006,4.836903599999999,4.8561234,4.8751297,4.893888,4.90958,4.769931,4.620617,4.463647,4.299687400000001,4.192357,4.4015236,4.6064444,1.0,5.0,6.0,1.0,6.0,5.0,1.0,6.0,4.0165067,3.9765425000000003,3.9366790999999997,3.897,3.8575888,3.8185241000000003,3.7798830000000003,3.7417373999999994
22,4.952776,4.9620514,4.964656,4.9311123,4.8921375,4.8469467,4.7946663,4.7343454000000005,4.664975,4.7164764,4.7459793,4.7754283,4.8047629999999995,4.8339205000000005,4.862841599999999,4.8914704,4.916847,4.774602,4.621599,4.4601087999999995,4.2909203,4.1784606,4.390308999999999,4.596218599999999,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,4.1306705,4.109224299999999,4.0879726000000005,4.066972,4.046277,4.0259404000000005,4.0060139999999995,3.9865475
23,4.498908999999999,4.5043397,4.504014,4.453359,4.3978720000000004,4.3371043,4.27061,4.1979623,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.871763,4.7047434,4.51772,4.315799,4.101705600000001,3.9510437999999994,4.1682405,4.370626000000001,4.5495167,4.709688,4.787107499999999,4.862878,4.778243499999999,4.6886816,4.640197,4.5850563,4.5406775,4.625118,4.707606299999999,4.7874813,4.864136,4.9370356,5.0057306,5.0698669999999995
24,5.6989675,5.673786,5.6428757,5.5851736,5.516946,5.4364669999999995,5.3419204,5.2314844,3.0,5.0,1.0,4.0,2.0,3.0,3.0,4.0,5.938264,5.8710055,5.797659400000001,5.7181735,5.631897,5.579644999999999,5.7222157,5.8571550000000006,5.908454,5.9239416,5.8261330000000005,5.700747499999999,5.4504204000000005,5.1308794,4.672803,4.1647315,3.6981417999999997,3.6139555,3.5309652999999996,3.4494242999999996,3.3695644999999996,3.2915947,3.2156982000000003,3.1420317000000004
25,3.7413782999999996,3.727625,3.6932266000000005,3.5638254000000003,3.4386797,3.3190297999999996,3.2059092999999996,3.1001,4.0,3.0,6.0,5.0,2.0,5.0,2.0,6.0,4.382976,4.114841,3.8175719,3.5138597000000003,3.217468,3.0303836,3.1802897,3.3227553,3.5233924,3.7403576000000003,3.679702,3.6157087999999997,3.473126,3.3656947999999995,3.4673762000000004,3.5917928,3.7406415999999996,3.9304636,4.1219606,4.3105316,4.491943,4.662726,4.820416000000001,4.9636207
26,4.590934,4.607419,4.617760700000001,4.5814223,4.5404205,4.4942193,4.4422593,4.3839809999999995,4.3188379999999995,4.3860445,4.4706269999999995,4.554465,4.637271,4.7187730000000006,4.7987185,4.8768806,4.949666000000001,4.795738,4.6246176,4.439973,4.243479,4.104623999999999,4.3365526,4.5537980000000005,4.0,4.0,5.0,5.0,5.0,4.0,5.0,6.0,4.682275,4.7442465,4.804644000000001,4.8631,4.919279,4.9728785,5.0236325,5.071320500000001
27,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,4.606781,4.6603127,4.6988970000000005,4.737418,4.7757893,4.813923,4.851733,4.889139,4.9230675999999995,4.778593,4.6223364,4.456807,4.2829137,4.165853500000001,4.380423,4.587529,4.763822599999999,4.9241185,4.973838,5.0126599999999994,4.907362,4.7819709999999995,4.60956,4.4175987,4.232225,4.2272263,4.2225209999999995,4.218141,4.2141166,4.210476,4.2072477,4.2044573
28,4.0,3.0,4.0,4.0,5.0,4.0,6.0,5.0,4.5804133,4.6349525,4.677679,4.7203207,4.762777,4.804948,4.8467374,4.8880534,4.925769,4.780325,4.622628,4.455293,4.2792873,4.160167700000001,4.3760557,4.5837965,4.7605047,4.9208612,4.9738445,5.0163709999999995,4.9151163,4.794967,4.6327915,4.4517984,4.2772574,4.2794914,4.2820415,4.284924500000001,4.2881565,4.2917514,4.2957220000000005,4.3000784
29,4.2524805,4.2381782999999995,4.215587,4.1303095999999995,4.0417686,3.9499042,3.8547067999999998,3.7562203000000003,4.0,2.0,7.0,7.0,4.0,6.0,1.0,3.0,4.6746364,4.4716554,4.2428726999999995,3.9985504,3.7452028,3.5724387,3.7554559999999997,3.9252943999999994,4.1037216,4.27401,4.3086843,4.348351,4.222866000000001,4.106751999999999,4.1204805,4.1370506,4.1691866,4.301629,4.4325504,4.5601926,4.682945,4.799419400000001,4.908515,5.0094485
30,4.2379994000000005,4.2231164,4.199684599999999,4.112764,4.0227337,3.9295642,3.8332758,3.7339425000000004,4.0,5.0,7.0,7.0,7.0,7.0,6.0,6.0,4.664843599999999,4.4599056,4.2289224,3.982482,3.7273282999999995,3.5536934999999996,3.7352455,3.903747,4.0825377,4.253874,4.285631700000001,4.3224044,4.1954117,4.07867,4.0957284,4.1161385,4.1523066,4.2869864,4.420202,4.5501227,4.675071,4.793605,4.904585,5.007202599999999
31,4.683803,4.6997085,4.70858,4.6715627,4.6298685,4.5829043,4.5300364,4.470603,2.0,4.0,4.0,6.0,6.0,5.0,6.0,3.0,4.942353,4.790988,4.6240879999999995,4.4449797,4.255078299999999,4.1225190000000005,4.3486357,4.5621433,4.7426515,4.903905,4.976987,5.042149,4.9654050000000005,4.876881,4.777638,4.6651053,4.559694,4.605041,4.649953,4.694229,4.737674,4.7801,4.8213253,4.861182
