,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,3.4210334000000002,2.8915906000000002,2.9957464,3.2151932999999997,2.6776169999999997,3.0838525000000003,2.8607223,3.0838525000000003,2.262619,2.2444758,2.941047,3.914317,3.4557822,3.3873224000000004,2.6301229999999998,3.3077836000000005,5.0,2.0,7.0,3.0,4.0,4.0,3.0,2.0,3.4064099999999997,3.755564,3.4500415,4.02989,3.3848748,3.1702478,3.2937383999999996,3.461065,4.235797,3.9220066,3.8586892999999995,3.9562116,4.231223,3.7596309999999997,4.095873399999999,4.00287
1,5.2805634,4.8179355,4.899228,5.0976906,4.682908,4.958505000000001,4.791311299999999,4.958505000000001,4.3443879999999995,4.4322405,4.8581324,5.594404,5.307784,5.253225,4.657069,5.18484,5.768387000000001,5.6450404999999995,4.73001,4.697115,4.9573849999999995,4.7830167,4.671917400000001,4.6778407,3.0,3.0,5.0,5.0,5.0,3.0,6.0,6.0,5.493126,5.389417,5.364226,5.402337,5.4918203000000005,5.321093599999999,5.3271666,5.294543
2,4.5230703000000005,4.1149569999999995,4.2261114,4.3993583,3.8746407,4.311763,4.0798073,4.311763,3.225953,3.2158184,4.169135,4.7726793,4.5425925000000005,4.5037827,3.8168553999999997,4.456825,4.9436374,4.819398400000001,3.985392,3.9072678,4.3101,4.068967,3.849826,3.8631550999999997,5.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,4.7941523,4.6752834000000005,4.649268,4.689026999999999,4.792524299999999,4.6069603,4.6979012,4.6627197
3,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7242758,3.711639,3.8147339999999996,4.6256455999999995,4.218084999999999,4.1545024,3.760211,4.079267,4.9704924,4.715834,3.7686745999999998,3.7648523000000003,3.8575602,3.7851812999999996,3.7619300000000004,3.7626162000000005,4.0129023,4.3071294,4.053793,4.494331400000001,3.9922303999999995,3.7666216,3.9009538,4.0639195,4.6154704,4.4245934,4.3813987,4.447215,4.612934,4.3101544,4.4590445,4.4017
4,5.3578415,4.89952,4.976715,5.1741657,4.773483799999999,5.0325003,4.8740916,5.0325003,4.460391,4.553139,4.9377804,5.665355,5.384917,5.330579,4.7499769999999994,5.2620754000000005,5.8312464,5.713971599999999,4.816096,4.786371,5.031451000000001,4.8661556,4.763496,4.768881299999999,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.551667,5.4456625,5.419745400000001,5.458928,5.5503397,5.3752146,5.379491000000001,5.345693
5,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0612803,5.1797085,5.3357267,5.969321,5.7382956,5.6896895999999995,5.220786,5.6265388,6.092782499999999,6.006314,5.249698599999999,5.237203599999999,5.399066400000001,5.2834682,5.2270174,5.2294574,5.4036800000000005,5.647295,5.4427233,5.7651463,5.3832197,5.125159,5.286764,5.452108,5.8301735,5.7239747,5.6969129999999994,5.7376585,5.828887,5.6493970000000004,5.6372013,5.600531
6,5.71424,5.30817,5.362830000000001,5.5424128,5.2315226,5.3997364,5.289397,5.3997364,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.092782499999999,6.006314,5.249698599999999,5.237203599999999,5.399066400000001,5.2834682,5.2270174,5.2294574,5.4036800000000005,5.647295,5.4427233,5.7651463,5.3832197,5.125159,5.286764,5.452108,5.8301735,5.7239747,5.6969129999999994,5.7376585,5.828887,5.6493970000000004,5.6372013,5.600531
7,4.804355,4.3557377,4.457633,4.64715,4.175624,4.534688500000001,4.32316,4.534688500000001,3.717032,3.7810018,4.405636,5.111781,4.8289065,4.780025,4.138191,4.7205033,5.3129053,5.167553,4.245322,4.196439,4.533207,4.313082,4.1596375,4.1682405,6.0,7.0,7.0,7.0,5.0,4.0,6.0,7.0,5.13426,5.0592136,5.0414650000000005,5.068393700000001,5.1332974,5.011543,5.017812,4.9958487
8,1.0,1.0,1.0,7.0,6.0,6.0,1.0,1.0,4.5272174000000005,4.6306505,4.4604506,5.3003597000000005,4.908762,4.8415099999999995,4.4387426,4.759869999999999,5.580652,5.3778877,4.4132404,4.425149,4.5073989999999995,4.4262176,4.4338074,4.431805000000001,4.688073,4.9459615,4.726387,5.0894375,4.668393,4.439807,4.578974,4.735749,5.174347,5.037775,5.004722599999999,5.054762,5.1726294,4.948403400000001,4.9986863,4.955696
9,4.7459945999999995,4.180096,4.319277,4.5619955,3.8479477999999996,4.4275627,4.136351,4.4275627,3.0000181,2.9380574,4.2477636,5.090612,4.7742977,4.717827,3.7651207,4.6484275,5.302639,5.150606,4.0108767,3.8953757000000007,4.4254513,4.122883,3.8121955,3.8313657999999995,6.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,5.027473400000001,4.79248,4.7410665000000005,4.819669,5.024269,4.657709,4.8584156,4.786069
10,4.679571,4.1026945,4.243024,4.490229599999999,3.770853,4.352755999999999,4.058749,4.352755999999999,2.9414877999999995,2.8814275,4.170822,5.0378237,4.7088165,4.6504974,3.6887739,4.5790024,1.0,1.0,1.0,1.0,7.0,1.0,5.0,1.0,4.281209,4.609816,4.3250012,4.836203599999999,4.259286400000001,4.028961,4.1641827000000005,4.335936,4.990086,4.750239,4.6979656,4.7779110000000005,4.986806,4.613365,4.821674,4.748044
11,5.5682273,5.1336699999999995,5.198354,5.388228400000001,5.0350704,5.2435849999999995,5.1119165,5.2435849999999995,1.0,5.0,7.0,5.0,5.0,4.0,1.0,2.0,5.990497,5.891178599999999,5.064051,5.0439415,5.242748000000001,5.1050878,5.028137,5.0318822999999995,5.296039,5.52914,5.3326187,5.6469374000000006,5.276972,5.0414705,5.187939599999999,5.3414497,5.7137165,5.60534,5.5782647,5.619109,5.712381400000001,5.531208,5.5275545,5.4915023000000005
12,4.699429,4.294363,4.331551,4.4987855,4.280434,4.3600125,4.28255,4.3600125,6.0,4.0,2.0,6.0,6.0,4.0,4.0,4.0,5.3986529999999995,5.1903048,4.265771,4.2761407,4.3594623,4.278901,4.283686,4.2819405,4.5865517,4.814618,4.620087,4.9442043,4.569368,4.3715777000000005,4.4916224,4.6282983,5.0219054000000005,4.897298999999999,4.867436,4.9126900000000004,5.0203266,4.8168063,4.8676515,4.8289585
13,3.0,5.0,5.0,7.0,4.0,7.0,5.0,4.0,3.6864257000000005,3.6882133,3.712878,4.4616413,4.0771656,4.0182910000000005,3.6793082000000004,3.9490216,4.796424,4.548359400000001,3.6773436,3.6782627,3.7475157,3.6890449999999997,3.6789289,3.6787744,3.9342337,4.199751,3.9711422999999995,4.3686495,3.915573,3.7117824999999995,3.8331574999999996,3.980282,4.477906,4.3057346,4.2667627,4.3261433,4.475619,4.202481,4.3470435,4.295271400000001
14,4.3769426,3.7701397000000005,3.9106395,4.169347,3.451407,4.0229273,3.7268233,4.0229273,2.7188962,2.6688240000000003,3.8379282999999997,4.789346,4.409635,4.3446107000000005,3.375285,4.2658095000000005,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.068125,4.407136,4.112626000000001,4.6480255,4.0459223,3.8155453,3.9501696,4.1237683,4.815506,4.555805,4.500181700000001,4.585389,4.811902,4.4108634,4.6519337,4.573099
15,4.264699,3.8671307999999995,3.9065292,4.069847,3.8127234,3.937005,3.8547163,3.937005,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.018633,4.776326999999999,3.8284237,3.8174839999999994,3.9364128,3.8508913999999996,3.809028,3.8110209999999998,4.0946383,4.380920400000001,4.1340957000000005,4.5663753,4.074726,3.8588072999999996,3.9870787000000005,4.143882,4.6879916,4.496951,4.454155,4.519424400000001,4.6854305,4.383895,4.520052,4.462941000000001
16,5.0,1.0,6.0,1.0,5.0,1.0,1.0,6.0,2.9117002,2.8527324,4.1301146,5.0092545,4.673652,4.614395,3.6489885,4.5418468,5.237608,5.0736055,3.89224,3.7774653,4.3108087,4.004302,3.6953072999999996,3.7142057,4.25585,4.586003,4.299767500000001,4.8143044,4.2338734,4.0033373999999995,4.138605,4.3107375999999995,4.969905000000001,4.727528599999999,4.6748133,4.755450700000001,4.966583999999999,4.589576,4.8019037,4.727607
17,4.0464745,3.4426262000000003,3.5751277999999997,3.8306983,3.1543197999999997,3.6833196000000004,3.402387,3.6833196000000004,2.5362122000000005,2.4969275,3.5061693,4.5004478,4.08121,4.0123267,3.0876598,3.9299449999999996,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.8379903,4.1818523,3.8824263,4.4342213,3.8158955999999997,3.5895053999999997,3.7211711000000003,3.8935854,4.614017,4.3367653,4.278494,4.367913,4.610109,4.1857047,4.4590819999999995,4.375708599999999
18,4.602059400000001,4.2179475,4.2436256,4.4005184,4.226383,4.2629212999999995,4.209691,4.2629212999999995,2.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.33515,5.1110287,4.201949,4.2192050000000005,4.262551,4.2071323,4.231833999999999,4.228907599999999,4.457469000000001,4.700031299999999,4.492776,4.840681,4.4394217000000005,4.233748,4.3581386,4.5014386,4.926142700000001,4.789511,4.757088700000001,4.8062677,4.924397,4.7023883,4.768444000000001,4.7258606
19,4.2838907,3.6743062000000006,3.813338,4.072742,3.3627620000000005,3.925156,3.6316328,3.925156,6.0,5.0,6.0,6.0,6.0,6.0,7.0,5.0,4.993109,4.788503599999999,3.5120367999999993,3.4056017,3.9229436,3.6185894,3.3307873999999997,3.3478987,4.0032654,4.3443003,4.0478315,4.588874,3.9810524,3.7513943,3.885415,4.059,4.760091,4.4950128,4.438537999999999,4.525091000000001,4.7563963,4.3480697,4.598606,4.5183735
20,5.0577693,4.5939,4.685736,4.8828554,4.4357533,4.754068,4.5642176,4.754068,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.571146,5.4333797,4.494434,4.453355999999999,4.752764,4.555007,4.4221916,4.429494999999999,4.997703,5.1703978,5.023388400000001,5.267263400000001,4.984495,4.829889,4.9243120000000005,5.0296593000000005,5.3254843,5.232222,5.2099113,5.243718,5.3242965,5.172036,5.180381,5.1520505
21,5.0873375,4.622764599999999,4.7133007000000005,4.910921,4.4674644,4.780511,4.593457,4.780511,4.073055,4.1499853,4.6673207,5.4081936,5.1141834,5.0605392,4.436383999999999,4.9941835,5.5988164000000005,5.4626255,4.5247183,4.484649,4.77923,4.584359,4.454219,4.461353,1.0,5.0,6.0,1.0,6.0,5.0,1.0,6.0,5.347702,5.252742,5.229985,5.2644614999999995,5.3464947,5.1913147,5.1995907,5.1706166
22,5.40895,4.9547105,5.029056,5.2253513,4.8349257,5.082423,4.930114700000001,5.082423,4.5396767,4.6358266,4.9916220000000004,5.711222599999999,5.4358306,5.381832599999999,4.8130403,5.313485,5.871439499999999,5.7583779999999996,4.874421,4.8468957,5.081423,4.92243,4.825635,4.8306455999999995,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,5.5906085999999995,5.483487,5.457175,5.496936,5.589271,5.411851,5.414626599999999,5.3801494000000005
23,4.5276012,4.1143036,4.226445,4.4016194,3.8882470000000002,4.312697,4.078826,4.312697,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.960557499999999,4.831723,3.9873776,3.9175546000000003,4.3110256,4.0678844,3.865901,3.8779103999999998,4.565506,4.6993337,4.58403,4.7862325,4.556139,4.453451599999999,4.5147324,4.588617299999999,4.843852,4.753604,4.733558,4.76415,4.8426313,4.7007227,4.7557635000000005,4.729389
